timestamp,count
2019-03-18,1003242
2019-03-25,873197
2019-04-01,810480
2019-04-08,734158
2019-04-15,764962
2019-04-22,767634
2019-04-29,726914
2019-05-06,726753
2019-05-13,691246
2019-05-20,723737
2019-05-27,751884
2019-06-03,722060
2019-06-10,711319
2019-06-17,695663
2019-06-24,724000
2019-07-01,765940
2019-07-08,745476
2019-07-15,748735
2019-07-22,746622
2019-07-29,756461
2019-08-05,850612
2019-08-12,889636
2019-08-19,839651
2019-08-26,796962
2019-09-02,771216
2019-09-09,757736
2019-09-16,775917
2019-09-23,738931
2019-09-30,807209
2019-10-07,732697
2019-10-14,794709
2019-10-21,785022
2019-10-28,749499
2019-11-04,736555
2019-11-11,726078
2019-11-18,727393
2019-11-25,728832
2019-12-02,660516
2019-12-09,693356
2019-12-16,744761
2019-12-23,697367
2019-12-30,628897
2020-01-06,889807
2020-01-13,855542
2020-01-20,749961
2020-01-27,950129
2020-02-03,1039107
2020-02-10,1007135
2020-02-17,948343
2020-02-24,977676
2020-03-02,1058874
2020-03-09,1032993
2020-03-16,1240315
2020-03-23,1318014
2020-03-30,1261075
2020-04-06,1188980
2020-04-13,1054257
2020-04-20,1007969
2020-04-27,979380
2020-05-04,874721
2020-05-11,887567
2020-05-18,845702
2020-05-25,827297
2020-06-01,1422414
2020-06-08,1586588
2020-06-15,1280896
2020-06-22,1295303
2020-06-29,1168998
2020-07-06,1164022
2020-07-13,1090053
2020-07-20,1066327
2020-07-27,1061629
2020-08-03,1059833
2020-08-10,1009990
2020-08-17,1012126
2020-08-24,1035295
2020-08-31,1296187
2020-09-07,1092007
2020-09-14,1057274
2020-09-21,1095154
2020-09-28,1148290
2020-10-05,1311597
2020-10-12,1241409
2020-10-19,1296220
2020-10-26,1416571
2020-11-02,1548093
2020-11-09,2853824
2020-11-16,1760277
2020-11-23,1508268
2020-11-30,1333309
2020-12-07,1321210
2020-12-14,1344657
2020-12-21,1212499
2020-12-28,1097111
2021-01-04,1148615
2021-01-11,1947549
2021-01-18,1449556
2021-01-25,1498955
2021-02-01,1105883
2021-02-08,1055735
2021-02-15,1047030
2021-02-22,1034789
2021-03-01,970903
2021-03-08,941993
2021-03-15,980682
2021-03-22,1019608
2021-03-29,1032676
2021-04-05,1105204
2021-04-12,1110978
2021-04-19,1144728
2021-04-26,1189423
2021-05-03,1063911
2021-05-10,1013907
2021-05-17,1152294
2021-05-24,1018949
2021-05-31,964720
2021-06-07,964119
2021-06-14,942888
2021-06-21,952148
2021-06-28,1024363
2021-07-05,960903
2021-07-12,833936
2021-07-19,943937
2021-07-26,939486
2021-08-02,935539
2021-08-09,959829
2021-08-16,1146006
2021-08-23,1140713
2021-08-30,1126598
2021-09-06,1027633
2021-09-13,1042165
2021-09-20,1090811
2021-09-27,1071360
2021-10-04,969363
2021-10-11,907223
2021-10-18,890751
2021-10-25,875192
2021-11-01,856833
2021-11-08,994317
2021-11-15,1105604
2021-11-22,1224766
2021-11-29,1039618
2021-12-06,1026968
2021-12-13,960065
2021-12-20,955156
2021-12-27,916941
2022-01-03,969471
2022-01-10,1028356
2022-01-17,1044327
2022-01-24,807361
