timestamp,decade_1830,decade_1840,decade_1850,decade_1860,decade_1870,decade_1880,decade_1890,decade_1910,decade_1920,decade_1930,decade_1940,decade_1950,decade_1960,decade_1970,decade_1980,decade_1990,decade_2010,decade_2020,decade_2030
2017-01-23,1.0,7.0,9.0,12.0,4.0,8.0,8.0,6.0,193.0,202.0,128.0,243.0,391.0,351.0,541.0,774.0,22.0,7.0,5.0
2017-01-30,5.0,5.0,6.0,17.0,4.0,7.0,9.0,10.0,202.0,198.0,130.0,332.0,413.0,420.0,522.0,737.0,18.0,7.0,2.0
2017-02-06,2.0,12.0,8.0,11.0,8.0,10.0,6.0,12.0,214.0,189.0,134.0,258.0,414.0,431.0,517.0,944.0,9.0,12.0,4.0
2017-02-13,2.0,2.0,12.0,10.0,6.0,12.0,7.0,8.0,220.0,189.0,123.0,304.0,377.0,369.0,568.0,713.0,30.0,7.0,8.0
2017-02-20,2.0,8.0,6.0,4.0,3.0,9.0,4.0,6.0,170.0,193.0,123.0,281.0,415.0,398.0,508.0,681.0,14.0,15.0,1.0
2017-02-27,5.0,5.0,12.0,3.0,6.0,2.0,5.0,6.0,202.0,200.0,165.0,298.0,307.0,326.0,455.0,767.0,26.0,7.0,10.0
2017-03-06,3.0,2.0,8.0,11.0,3.0,4.0,9.0,9.0,194.0,170.0,108.0,297.0,300.0,349.0,465.0,705.0,13.0,4.0,3.0
2017-03-13,0.0,2.0,6.0,5.0,4.0,8.0,10.0,2.0,196.0,146.0,129.0,283.0,345.0,344.0,453.0,616.0,15.0,5.0,7.0
2017-03-20,3.0,8.0,5.0,10.0,2.0,13.0,10.0,15.0,171.0,172.0,115.0,288.0,344.0,390.0,487.0,636.0,18.0,11.0,2.0
2017-03-27,3.0,3.0,8.0,9.0,10.0,11.0,7.0,6.0,180.0,146.0,122.0,318.0,351.0,312.0,420.0,666.0,15.0,11.0,5.0
2017-04-03,3.0,4.0,11.0,4.0,5.0,7.0,10.0,7.0,139.0,151.0,128.0,215.0,285.0,281.0,324.0,547.0,10.0,15.0,2.0
2017-04-10,5.0,3.0,13.0,12.0,4.0,3.0,5.0,4.0,187.0,148.0,123.0,313.0,270.0,345.0,457.0,524.0,16.0,5.0,3.0
2017-04-17,3.0,2.0,9.0,7.0,11.0,9.0,8.0,7.0,183.0,185.0,144.0,390.0,376.0,405.0,514.0,591.0,18.0,16.0,9.0
2017-04-24,0.0,6.0,9.0,15.0,5.0,5.0,5.0,4.0,226.0,194.0,158.0,329.0,383.0,379.0,469.0,704.0,20.0,9.0,6.0
2017-05-01,4.0,2.0,7.0,2.0,13.0,14.0,15.0,17.0,214.0,207.0,151.0,349.0,393.0,397.0,529.0,812.0,35.0,24.0,2.0
2017-05-08,6.0,7.0,8.0,18.0,10.0,14.0,12.0,7.0,222.0,215.0,126.0,252.0,334.0,387.0,439.0,635.0,23.0,12.0,6.0
2017-05-15,3.0,1.0,17.0,6.0,3.0,8.0,7.0,16.0,228.0,232.0,148.0,259.0,313.0,381.0,431.0,628.0,35.0,14.0,5.0
2017-05-22,2.0,2.0,4.0,9.0,6.0,7.0,11.0,6.0,189.0,151.0,144.0,215.0,303.0,332.0,519.0,636.0,18.0,7.0,2.0
2017-05-29,2.0,3.0,16.0,6.0,3.0,4.0,6.0,19.0,198.0,173.0,132.0,288.0,337.0,378.0,467.0,696.0,21.0,7.0,4.0
2017-06-05,8.0,6.0,10.0,14.0,7.0,14.0,12.0,10.0,174.0,201.0,154.0,263.0,331.0,441.0,561.0,786.0,20.0,7.0,10.0
2017-06-12,3.0,1.0,3.0,12.0,3.0,17.0,13.0,9.0,223.0,181.0,130.0,293.0,345.0,407.0,448.0,649.0,18.0,5.0,3.0
2017-06-19,5.0,1.0,11.0,19.0,2.0,6.0,14.0,10.0,205.0,183.0,106.0,237.0,322.0,391.0,483.0,648.0,22.0,10.0,4.0
2017-06-26,5.0,4.0,6.0,9.0,2.0,10.0,6.0,11.0,190.0,204.0,112.0,269.0,352.0,366.0,426.0,608.0,22.0,11.0,6.0
2017-07-03,4.0,9.0,12.0,9.0,10.0,8.0,2.0,5.0,175.0,176.0,113.0,226.0,336.0,343.0,445.0,648.0,18.0,7.0,6.0
2017-07-10,2.0,3.0,8.0,10.0,5.0,3.0,8.0,13.0,215.0,218.0,152.0,269.0,349.0,280.0,435.0,617.0,25.0,8.0,3.0
2017-07-17,11.0,8.0,8.0,2.0,7.0,5.0,6.0,9.0,190.0,177.0,111.0,281.0,304.0,290.0,482.0,727.0,17.0,3.0,7.0
2017-07-24,0.0,3.0,8.0,4.0,2.0,9.0,8.0,11.0,195.0,193.0,122.0,264.0,331.0,312.0,474.0,618.0,19.0,9.0,3.0
2017-07-31,3.0,2.0,0.0,13.0,5.0,6.0,11.0,8.0,228.0,205.0,130.0,296.0,355.0,307.0,477.0,640.0,12.0,9.0,6.0
2017-08-07,6.0,6.0,5.0,9.0,4.0,9.0,6.0,16.0,197.0,187.0,128.0,245.0,295.0,289.0,385.0,540.0,16.0,10.0,3.0
2017-08-14,3.0,4.0,6.0,15.0,3.0,9.0,12.0,5.0,235.0,265.0,149.0,309.0,392.0,288.0,518.0,718.0,14.0,5.0,1.0
2017-08-21,6.0,3.0,10.0,13.0,2.0,5.0,4.0,6.0,208.0,288.0,171.0,255.0,429.0,344.0,475.0,675.0,27.0,3.0,3.0
2017-08-28,2.0,3.0,14.0,19.0,8.0,17.0,11.0,8.0,186.0,227.0,148.0,268.0,362.0,338.0,410.0,601.0,21.0,3.0,3.0
2017-09-04,2.0,6.0,13.0,9.0,1.0,8.0,5.0,5.0,212.0,223.0,140.0,289.0,376.0,339.0,389.0,579.0,14.0,13.0,6.0
2017-09-11,5.0,3.0,15.0,11.0,13.0,12.0,22.0,8.0,206.0,185.0,136.0,290.0,339.0,335.0,607.0,851.0,24.0,6.0,11.0
2017-09-18,1.0,7.0,5.0,9.0,13.0,8.0,16.0,10.0,201.0,182.0,128.0,306.0,348.0,337.0,499.0,663.0,17.0,10.0,6.0
2017-09-25,0.0,2.0,5.0,15.0,7.0,5.0,15.0,7.0,187.0,206.0,137.0,369.0,388.0,369.0,466.0,699.0,22.0,19.0,4.0
2017-10-02,2.0,0.0,5.0,11.0,2.0,7.0,8.0,4.0,186.0,191.0,111.0,305.0,362.0,318.0,433.0,557.0,12.0,11.0,8.0
2017-10-09,1.0,10.0,10.0,17.0,9.0,3.0,11.0,9.0,233.0,200.0,97.0,258.0,358.0,328.0,505.0,598.0,14.0,6.0,5.0
2017-10-16,2.0,2.0,8.0,3.0,3.0,6.0,5.0,4.0,193.0,200.0,129.0,291.0,329.0,360.0,548.0,690.0,20.0,6.0,2.0
2017-10-23,4.0,5.0,16.0,5.0,4.0,12.0,5.0,6.0,190.0,193.0,112.0,267.0,330.0,391.0,466.0,616.0,22.0,11.0,4.0
2017-10-30,3.0,7.0,5.0,8.0,5.0,8.0,26.0,9.0,197.0,194.0,119.0,269.0,371.0,360.0,507.0,708.0,22.0,9.0,5.0
2017-11-06,1.0,2.0,3.0,8.0,4.0,7.0,17.0,5.0,179.0,193.0,114.0,232.0,317.0,415.0,528.0,677.0,12.0,9.0,5.0
2017-11-13,1.0,3.0,8.0,10.0,15.0,13.0,25.0,6.0,190.0,210.0,161.0,353.0,379.0,408.0,541.0,746.0,21.0,7.0,10.0
2017-11-20,2.0,3.0,6.0,9.0,6.0,9.0,7.0,13.0,202.0,194.0,133.0,286.0,316.0,369.0,547.0,708.0,13.0,15.0,6.0
2017-11-27,5.0,8.0,11.0,8.0,8.0,7.0,10.0,10.0,194.0,224.0,145.0,265.0,298.0,324.0,476.0,718.0,14.0,7.0,3.0
2017-12-04,1.0,2.0,7.0,5.0,2.0,9.0,10.0,8.0,256.0,193.0,147.0,311.0,364.0,328.0,458.0,663.0,30.0,11.0,4.0
2017-12-11,1.0,4.0,7.0,8.0,9.0,10.0,6.0,7.0,200.0,169.0,142.0,267.0,368.0,320.0,433.0,649.0,21.0,16.0,13.0
2017-12-18,1.0,5.0,13.0,7.0,8.0,11.0,11.0,10.0,193.0,155.0,120.0,247.0,320.0,304.0,506.0,743.0,26.0,15.0,7.0
2017-12-25,3.0,4.0,6.0,7.0,4.0,3.0,10.0,10.0,163.0,169.0,99.0,231.0,282.0,263.0,376.0,548.0,18.0,9.0,4.0
2018-01-01,2.0,6.0,3.0,4.0,4.0,19.0,7.0,5.0,198.0,166.0,114.0,223.0,332.0,346.0,452.0,568.0,23.0,18.0,3.0
2018-01-08,1.0,8.0,5.0,9.0,2.0,7.0,3.0,5.0,204.0,185.0,133.0,256.0,356.0,391.0,520.0,653.0,19.0,13.0,8.0
2018-01-15,5.0,4.0,11.0,10.0,10.0,6.0,8.0,5.0,162.0,171.0,128.0,250.0,295.0,334.0,435.0,538.0,18.0,12.0,2.0
2018-01-22,5.0,2.0,10.0,1.0,9.0,3.0,7.0,9.0,184.0,164.0,100.0,276.0,301.0,323.0,397.0,536.0,21.0,10.0,3.0
2018-01-29,6.0,5.0,4.0,7.0,4.0,7.0,8.0,10.0,182.0,220.0,123.0,229.0,346.0,318.0,475.0,661.0,24.0,5.0,6.0
2018-02-05,7.0,4.0,11.0,9.0,7.0,7.0,9.0,6.0,170.0,174.0,132.0,286.0,327.0,319.0,441.0,531.0,26.0,7.0,3.0
2018-02-12,9.0,3.0,10.0,7.0,3.0,6.0,11.0,10.0,219.0,199.0,149.0,259.0,354.0,288.0,450.0,679.0,17.0,15.0,15.0
2018-02-19,2.0,6.0,7.0,16.0,9.0,15.0,5.0,4.0,178.0,145.0,134.0,261.0,350.0,291.0,484.0,651.0,20.0,7.0,4.0
2018-02-26,1.0,3.0,8.0,3.0,8.0,12.0,6.0,8.0,201.0,175.0,107.0,235.0,323.0,301.0,453.0,643.0,14.0,5.0,3.0
2018-03-05,3.0,7.0,4.0,5.0,5.0,9.0,8.0,3.0,174.0,188.0,99.0,255.0,298.0,293.0,459.0,685.0,11.0,9.0,3.0
2018-03-12,3.0,9.0,10.0,8.0,8.0,5.0,2.0,7.0,164.0,182.0,123.0,282.0,327.0,351.0,511.0,697.0,32.0,17.0,6.0
2018-03-19,3.0,6.0,6.0,4.0,6.0,8.0,7.0,5.0,179.0,187.0,133.0,225.0,316.0,316.0,500.0,670.0,17.0,13.0,4.0
2018-03-26,5.0,4.0,7.0,6.0,5.0,8.0,9.0,7.0,193.0,169.0,116.0,224.0,285.0,287.0,415.0,616.0,22.0,9.0,6.0
2018-04-02,2.0,3.0,3.0,3.0,4.0,6.0,7.0,6.0,180.0,148.0,115.0,221.0,282.0,298.0,467.0,610.0,10.0,8.0,4.0
2018-04-09,5.0,5.0,7.0,10.0,8.0,1.0,8.0,9.0,169.0,171.0,119.0,228.0,296.0,304.0,456.0,684.0,21.0,7.0,3.0
2018-04-16,0.0,4.0,11.0,4.0,6.0,6.0,7.0,6.0,143.0,121.0,139.0,235.0,302.0,335.0,495.0,618.0,22.0,7.0,6.0
2018-04-23,4.0,3.0,9.0,8.0,3.0,9.0,11.0,12.0,193.0,174.0,118.0,284.0,311.0,332.0,513.0,650.0,23.0,10.0,3.0
2018-04-30,0.0,3.0,9.0,11.0,3.0,8.0,16.0,5.0,164.0,151.0,111.0,233.0,361.0,317.0,460.0,551.0,18.0,1.0,2.0
2018-05-07,4.0,2.0,10.0,7.0,6.0,5.0,5.0,8.0,185.0,157.0,118.0,199.0,310.0,328.0,428.0,579.0,21.0,11.0,2.0
2018-05-14,2.0,4.0,5.0,5.0,4.0,6.0,7.0,5.0,158.0,166.0,147.0,245.0,329.0,292.0,519.0,645.0,20.0,10.0,4.0
2018-05-21,5.0,7.0,6.0,8.0,4.0,10.0,13.0,5.0,179.0,172.0,120.0,238.0,334.0,340.0,444.0,659.0,28.0,10.0,2.0
2018-05-28,4.0,4.0,7.0,9.0,10.0,5.0,5.0,2.0,202.0,166.0,137.0,234.0,346.0,342.0,456.0,623.0,16.0,9.0,3.0
2018-06-04,4.0,6.0,11.0,8.0,2.0,6.0,6.0,6.0,200.0,153.0,101.0,285.0,327.0,351.0,534.0,729.0,34.0,8.0,7.0
2018-06-11,7.0,8.0,11.0,8.0,2.0,4.0,8.0,6.0,163.0,163.0,123.0,279.0,311.0,319.0,462.0,575.0,25.0,16.0,7.0
2018-06-18,3.0,4.0,3.0,11.0,2.0,6.0,11.0,10.0,191.0,188.0,136.0,226.0,292.0,311.0,445.0,637.0,17.0,13.0,4.0
2018-06-25,6.0,6.0,3.0,5.0,2.0,12.0,6.0,4.0,172.0,180.0,124.0,267.0,300.0,295.0,496.0,610.0,26.0,15.0,6.0
2018-07-02,4.0,8.0,9.0,10.0,6.0,12.0,4.0,6.0,261.0,237.0,146.0,222.0,334.0,358.0,490.0,676.0,20.0,18.0,5.0
2018-07-09,8.0,5.0,5.0,6.0,9.0,10.0,6.0,2.0,203.0,198.0,128.0,233.0,354.0,350.0,466.0,676.0,20.0,21.0,1.0
2018-07-16,7.0,6.0,10.0,4.0,3.0,11.0,5.0,9.0,184.0,183.0,135.0,262.0,330.0,343.0,508.0,765.0,21.0,10.0,3.0
2018-07-23,5.0,7.0,11.0,13.0,4.0,8.0,2.0,9.0,194.0,168.0,134.0,240.0,312.0,396.0,561.0,791.0,24.0,18.0,1.0
2018-07-30,4.0,8.0,5.0,11.0,2.0,14.0,10.0,0.0,193.0,166.0,119.0,276.0,323.0,347.0,473.0,591.0,18.0,13.0,2.0
2018-08-06,2.0,4.0,8.0,13.0,2.0,10.0,11.0,13.0,188.0,181.0,128.0,236.0,329.0,339.0,439.0,573.0,21.0,20.0,4.0
2018-08-13,6.0,3.0,7.0,11.0,5.0,7.0,12.0,14.0,176.0,176.0,127.0,250.0,324.0,320.0,528.0,639.0,22.0,14.0,8.0
2018-08-20,3.0,6.0,6.0,12.0,7.0,9.0,4.0,7.0,177.0,172.0,119.0,276.0,336.0,330.0,475.0,621.0,25.0,10.0,7.0
2018-08-27,5.0,6.0,3.0,9.0,5.0,8.0,9.0,11.0,177.0,165.0,126.0,218.0,309.0,341.0,485.0,689.0,21.0,4.0,6.0
2018-09-03,3.0,7.0,6.0,10.0,11.0,6.0,4.0,8.0,183.0,160.0,134.0,253.0,283.0,294.0,448.0,593.0,24.0,10.0,1.0
2018-09-10,7.0,7.0,8.0,5.0,5.0,3.0,9.0,5.0,167.0,161.0,119.0,253.0,317.0,317.0,475.0,630.0,24.0,12.0,8.0
2018-09-17,6.0,7.0,12.0,11.0,6.0,4.0,6.0,8.0,174.0,171.0,113.0,202.0,282.0,310.0,467.0,588.0,18.0,10.0,5.0
2018-09-24,9.0,8.0,9.0,5.0,2.0,6.0,1.0,9.0,181.0,178.0,110.0,242.0,274.0,329.0,543.0,688.0,31.0,21.0,6.0
2018-10-01,5.0,5.0,14.0,7.0,7.0,12.0,8.0,5.0,195.0,153.0,127.0,255.0,265.0,305.0,772.0,593.0,19.0,11.0,10.0
2018-10-08,4.0,6.0,7.0,12.0,9.0,8.0,6.0,10.0,190.0,164.0,130.0,198.0,298.0,295.0,493.0,578.0,21.0,12.0,4.0
2018-10-15,4.0,3.0,7.0,9.0,8.0,7.0,8.0,9.0,153.0,164.0,148.0,239.0,282.0,384.0,515.0,671.0,23.0,14.0,3.0
2018-10-22,4.0,5.0,3.0,5.0,5.0,7.0,6.0,10.0,177.0,161.0,119.0,215.0,278.0,294.0,413.0,532.0,23.0,19.0,15.0
2018-10-29,4.0,2.0,4.0,6.0,8.0,10.0,13.0,3.0,159.0,171.0,122.0,218.0,325.0,328.0,488.0,712.0,20.0,15.0,3.0
2018-11-05,0.0,7.0,12.0,14.0,4.0,8.0,3.0,9.0,165.0,154.0,102.0,222.0,304.0,300.0,485.0,596.0,24.0,6.0,5.0
2018-11-12,5.0,6.0,16.0,12.0,11.0,10.0,21.0,8.0,173.0,162.0,133.0,244.0,341.0,313.0,572.0,751.0,36.0,16.0,5.0
2018-11-19,1.0,1.0,6.0,8.0,3.0,10.0,5.0,9.0,190.0,139.0,102.0,207.0,227.0,306.0,400.0,504.0,15.0,13.0,7.0
2018-11-26,2.0,5.0,12.0,9.0,8.0,5.0,7.0,3.0,173.0,175.0,121.0,210.0,254.0,253.0,327.0,551.0,23.0,9.0,4.0
2018-12-03,3.0,2.0,5.0,13.0,6.0,8.0,3.0,6.0,180.0,169.0,104.0,196.0,277.0,294.0,479.0,620.0,22.0,13.0,6.0
2018-12-10,1.0,2.0,3.0,7.0,7.0,5.0,5.0,5.0,178.0,145.0,103.0,227.0,285.0,309.0,402.0,552.0,26.0,13.0,16.0
2018-12-17,4.0,4.0,7.0,15.0,2.0,7.0,4.0,10.0,143.0,144.0,127.0,215.0,301.0,266.0,382.0,531.0,14.0,19.0,6.0
2018-12-24,2.0,3.0,4.0,10.0,3.0,6.0,9.0,7.0,155.0,133.0,87.0,203.0,229.0,229.0,404.0,549.0,12.0,15.0,7.0
2018-12-31,2.0,2.0,3.0,7.0,3.0,6.0,4.0,7.0,144.0,140.0,87.0,195.0,272.0,274.0,361.0,497.0,33.0,25.0,7.0
2019-01-07,0.0,1.0,3.0,6.0,4.0,9.0,7.0,5.0,202.0,151.0,132.0,228.0,301.0,297.0,440.0,549.0,23.0,12.0,5.0
2019-01-14,1.0,6.0,6.0,9.0,4.0,5.0,9.0,3.0,162.0,129.0,112.0,209.0,276.0,309.0,412.0,593.0,33.0,18.0,11.0
2019-01-21,2.0,6.0,8.0,7.0,2.0,4.0,8.0,6.0,180.0,146.0,105.0,244.0,280.0,251.0,419.0,592.0,17.0,9.0,4.0
2019-01-28,2.0,2.0,8.0,13.0,3.0,7.0,7.0,5.0,164.0,159.0,95.0,227.0,282.0,294.0,414.0,560.0,24.0,15.0,8.0
2019-02-04,1.0,5.0,4.0,8.0,1.0,10.0,5.0,14.0,176.0,158.0,138.0,306.0,324.0,355.0,619.0,681.0,23.0,22.0,11.0
2019-02-11,6.0,4.0,9.0,14.0,4.0,13.0,7.0,4.0,153.0,165.0,95.0,227.0,297.0,301.0,453.0,544.0,21.0,15.0,7.0
2019-02-18,13.0,5.0,13.0,6.0,5.0,11.0,4.0,4.0,155.0,132.0,118.0,249.0,284.0,314.0,448.0,597.0,19.0,18.0,11.0
2019-02-25,3.0,3.0,10.0,8.0,3.0,7.0,14.0,7.0,163.0,175.0,117.0,312.0,353.0,379.0,545.0,686.0,29.0,36.0,25.0
2019-03-04,3.0,4.0,6.0,2.0,8.0,3.0,2.0,4.0,167.0,158.0,127.0,278.0,338.0,327.0,491.0,700.0,11.0,16.0,8.0
2019-03-11,1.0,0.0,3.0,7.0,5.0,6.0,10.0,4.0,127.0,135.0,95.0,220.0,248.0,280.0,483.0,614.0,16.0,21.0,9.0
2019-03-18,4.0,5.0,3.0,4.0,8.0,7.0,6.0,5.0,159.0,160.0,108.0,217.0,269.0,251.0,389.0,556.0,22.0,11.0,5.0
2019-03-25,4.0,2.0,8.0,7.0,3.0,3.0,12.0,1.0,151.0,186.0,120.0,193.0,274.0,276.0,405.0,590.0,21.0,23.0,1.0
2019-04-01,3.0,6.0,4.0,7.0,2.0,5.0,7.0,7.0,145.0,133.0,99.0,222.0,282.0,295.0,441.0,615.0,22.0,27.0,8.0
2019-04-08,3.0,4.0,3.0,13.0,6.0,7.0,8.0,11.0,135.0,150.0,121.0,275.0,337.0,271.0,446.0,598.0,15.0,19.0,9.0
2019-04-15,6.0,4.0,7.0,7.0,4.0,11.0,8.0,6.0,154.0,143.0,117.0,217.0,315.0,241.0,392.0,493.0,21.0,19.0,3.0
2019-04-22,6.0,2.0,10.0,11.0,3.0,12.0,11.0,6.0,169.0,176.0,130.0,209.0,314.0,309.0,453.0,658.0,34.0,17.0,4.0
2019-04-29,8.0,3.0,5.0,12.0,2.0,3.0,12.0,5.0,201.0,185.0,133.0,251.0,328.0,294.0,487.0,651.0,24.0,20.0,12.0
2019-05-06,0.0,2.0,6.0,6.0,2.0,11.0,6.0,3.0,158.0,161.0,115.0,228.0,290.0,304.0,401.0,530.0,19.0,29.0,5.0
2019-05-13,4.0,3.0,5.0,9.0,5.0,6.0,9.0,8.0,162.0,147.0,116.0,255.0,277.0,275.0,437.0,646.0,12.0,16.0,6.0
2019-05-20,4.0,3.0,6.0,5.0,4.0,4.0,5.0,3.0,148.0,170.0,92.0,254.0,265.0,294.0,473.0,618.0,26.0,15.0,5.0
2019-05-27,7.0,1.0,9.0,4.0,9.0,1.0,5.0,6.0,161.0,159.0,113.0,221.0,276.0,264.0,443.0,570.0,21.0,14.0,9.0
2019-06-03,2.0,8.0,8.0,7.0,5.0,1.0,14.0,5.0,183.0,184.0,160.0,247.0,281.0,344.0,492.0,585.0,29.0,17.0,7.0
2019-06-10,2.0,12.0,5.0,5.0,4.0,7.0,4.0,6.0,163.0,165.0,115.0,201.0,305.0,322.0,399.0,566.0,27.0,17.0,5.0
2019-06-17,1.0,1.0,9.0,7.0,5.0,0.0,8.0,10.0,178.0,171.0,129.0,242.0,302.0,349.0,460.0,612.0,19.0,14.0,11.0
2019-06-24,2.0,7.0,12.0,10.0,5.0,5.0,8.0,6.0,163.0,142.0,124.0,217.0,279.0,281.0,415.0,531.0,26.0,22.0,10.0
2019-07-01,3.0,3.0,4.0,12.0,4.0,3.0,8.0,10.0,158.0,162.0,140.0,233.0,279.0,313.0,405.0,577.0,33.0,13.0,2.0
2019-07-08,3.0,5.0,9.0,7.0,1.0,8.0,3.0,9.0,181.0,145.0,105.0,210.0,286.0,311.0,481.0,676.0,36.0,14.0,3.0
2019-07-15,1.0,8.0,9.0,11.0,4.0,14.0,11.0,7.0,147.0,183.0,124.0,232.0,277.0,311.0,441.0,662.0,33.0,13.0,6.0
2019-07-22,4.0,3.0,12.0,10.0,7.0,6.0,7.0,3.0,156.0,165.0,130.0,209.0,320.0,328.0,438.0,627.0,36.0,23.0,6.0
2019-07-29,4.0,6.0,9.0,11.0,3.0,13.0,11.0,9.0,177.0,172.0,132.0,260.0,280.0,331.0,649.0,729.0,45.0,20.0,6.0
2019-08-05,4.0,4.0,10.0,9.0,4.0,4.0,7.0,8.0,205.0,176.0,158.0,234.0,329.0,365.0,511.0,645.0,33.0,26.0,7.0
2019-08-12,3.0,5.0,6.0,13.0,5.0,13.0,4.0,8.0,174.0,180.0,116.0,226.0,338.0,384.0,463.0,736.0,39.0,29.0,5.0
2019-08-19,1.0,3.0,7.0,10.0,4.0,5.0,6.0,6.0,187.0,162.0,131.0,256.0,350.0,324.0,455.0,679.0,34.0,26.0,5.0
2019-08-26,4.0,3.0,5.0,5.0,2.0,13.0,7.0,5.0,162.0,170.0,121.0,210.0,295.0,290.0,463.0,648.0,35.0,28.0,8.0
2019-09-02,2.0,7.0,9.0,5.0,8.0,7.0,8.0,13.0,199.0,209.0,128.0,253.0,317.0,372.0,466.0,620.0,24.0,17.0,6.0
2019-09-09,5.0,4.0,17.0,8.0,5.0,4.0,11.0,9.0,166.0,177.0,123.0,199.0,341.0,315.0,467.0,639.0,35.0,30.0,5.0
2019-09-16,2.0,2.0,11.0,7.0,6.0,8.0,5.0,6.0,178.0,181.0,126.0,273.0,303.0,331.0,491.0,632.0,26.0,24.0,15.0
2019-09-23,3.0,5.0,9.0,11.0,6.0,13.0,8.0,5.0,183.0,194.0,119.0,252.0,312.0,324.0,450.0,601.0,23.0,20.0,5.0
2019-09-30,2.0,4.0,14.0,13.0,5.0,11.0,7.0,8.0,172.0,135.0,124.0,258.0,291.0,341.0,492.0,569.0,26.0,31.0,9.0
2019-10-07,5.0,7.0,9.0,6.0,2.0,8.0,10.0,9.0,152.0,142.0,88.0,261.0,291.0,333.0,422.0,550.0,26.0,28.0,5.0
2019-10-14,4.0,4.0,12.0,13.0,4.0,9.0,8.0,4.0,167.0,165.0,123.0,218.0,289.0,305.0,413.0,553.0,36.0,32.0,12.0
2019-10-21,3.0,3.0,11.0,8.0,6.0,6.0,7.0,9.0,143.0,129.0,95.0,231.0,299.0,329.0,454.0,589.0,31.0,27.0,13.0
2019-10-28,3.0,0.0,10.0,5.0,0.0,10.0,7.0,10.0,154.0,166.0,112.0,230.0,295.0,346.0,409.0,655.0,23.0,20.0,7.0
2019-11-04,1.0,7.0,5.0,5.0,4.0,12.0,4.0,4.0,147.0,143.0,111.0,219.0,251.0,263.0,396.0,562.0,28.0,32.0,8.0
2019-11-11,2.0,2.0,1.0,9.0,9.0,3.0,6.0,3.0,162.0,183.0,123.0,231.0,324.0,324.0,502.0,634.0,35.0,14.0,9.0
2019-11-18,3.0,5.0,2.0,6.0,8.0,5.0,7.0,6.0,174.0,175.0,154.0,196.0,284.0,303.0,407.0,650.0,21.0,15.0,6.0
2019-11-25,2.0,2.0,8.0,3.0,8.0,9.0,9.0,3.0,175.0,182.0,149.0,201.0,276.0,333.0,462.0,593.0,51.0,56.0,13.0
2019-12-02,6.0,11.0,3.0,6.0,3.0,17.0,5.0,3.0,188.0,164.0,126.0,200.0,238.0,308.0,429.0,565.0,38.0,40.0,7.0
2019-12-09,1.0,9.0,3.0,4.0,7.0,4.0,8.0,12.0,170.0,166.0,114.0,226.0,271.0,303.0,403.0,598.0,48.0,41.0,15.0
2019-12-16,4.0,6.0,1.0,12.0,4.0,5.0,4.0,6.0,194.0,196.0,129.0,233.0,289.0,312.0,418.0,537.0,45.0,36.0,22.0
2019-12-23,4.0,3.0,3.0,11.0,5.0,10.0,4.0,7.0,168.0,157.0,122.0,201.0,279.0,265.0,400.0,521.0,48.0,52.0,14.0
2019-12-30,1.0,4.0,10.0,8.0,10.0,7.0,10.0,14.0,177.0,169.0,113.0,221.0,272.0,315.0,353.0,506.0,64.0,102.0,19.0
2020-01-06,1.0,1.0,6.0,6.0,3.0,8.0,5.0,9.0,234.0,194.0,141.0,270.0,297.0,401.0,463.0,602.0,139.0,183.0,26.0
2020-01-13,2.0,6.0,11.0,5.0,6.0,8.0,9.0,6.0,202.0,180.0,120.0,220.0,297.0,373.0,538.0,616.0,50.0,44.0,9.0
2020-01-20,2.0,2.0,13.0,11.0,9.0,6.0,10.0,8.0,218.0,215.0,108.0,249.0,340.0,279.0,408.0,643.0,43.0,37.0,5.0
2020-01-27,8.0,2.0,9.0,9.0,3.0,14.0,6.0,6.0,192.0,170.0,154.0,232.0,245.0,273.0,417.0,628.0,33.0,29.0,16.0
2020-02-03,2.0,8.0,8.0,8.0,4.0,10.0,5.0,8.0,227.0,212.0,145.0,252.0,292.0,331.0,439.0,606.0,51.0,35.0,19.0
2020-02-10,1.0,3.0,8.0,8.0,2.0,6.0,6.0,12.0,208.0,204.0,119.0,284.0,323.0,354.0,535.0,713.0,34.0,33.0,11.0
2020-02-17,3.0,4.0,7.0,8.0,6.0,4.0,13.0,5.0,221.0,223.0,160.0,281.0,324.0,339.0,525.0,660.0,42.0,28.0,11.0
2020-02-24,2.0,4.0,8.0,17.0,8.0,8.0,7.0,11.0,218.0,218.0,153.0,313.0,328.0,372.0,532.0,735.0,39.0,20.0,17.0
2020-03-02,0.0,1.0,5.0,9.0,5.0,3.0,6.0,9.0,211.0,184.0,116.0,319.0,286.0,336.0,441.0,585.0,45.0,41.0,10.0
2020-03-09,0.0,0.0,5.0,10.0,3.0,10.0,8.0,9.0,254.0,205.0,145.0,279.0,298.0,335.0,472.0,582.0,48.0,32.0,11.0
2020-03-16,7.0,6.0,14.0,7.0,5.0,5.0,6.0,10.0,221.0,212.0,154.0,257.0,333.0,368.0,494.0,680.0,50.0,28.0,4.0
2020-03-23,2.0,7.0,6.0,7.0,3.0,4.0,12.0,10.0,287.0,245.0,176.0,304.0,339.0,315.0,540.0,730.0,36.0,28.0,3.0
2020-03-30,1.0,2.0,12.0,11.0,7.0,7.0,6.0,11.0,260.0,212.0,156.0,309.0,323.0,412.0,561.0,706.0,44.0,24.0,5.0
